"","date","county","state","cases","deaths","Tweet_count"
"48497","2020-09-15","mcdowell","west virginia",79,0,0
"48498","2020-09-15","mercer","west virginia",384,24,0
"48499","2020-09-15","mineral","west virginia",153,4,0
"48500","2020-09-15","mingo","west virginia",304,7,0
"48501","2020-09-15","monongalia","west virginia",1745,5,0
"48502","2020-09-15","monroe","west virginia",144,7,0
"48503","2020-09-15","morgan","west virginia",46,0,0
"48504","2020-09-15","nicholas","west virginia",72,3,0
"48505","2020-09-15","ohio","west virginia",334,6,0
"48506","2020-09-15","pendleton","west virginia",47,1,0
"48507","2020-09-15","pleasants","west virginia",15,2,0
"48508","2020-09-15","pocahontas","west virginia",58,0,0
"48509","2020-09-15","preston","west virginia",143,4,0
"48510","2020-09-15","putnam","west virginia",416,2,0
"48511","2020-09-15","raleigh","west virginia",443,6,0
"48512","2020-09-15","randolph","west virginia",230,1,0
"48513","2020-09-15","ritchie","west virginia",10,0,0
"48514","2020-09-15","roane","west virginia",42,1,0
"48515","2020-09-15","summers","west virginia",28,0,0
"48516","2020-09-15","taylor","west virginia",115,6,0
"48517","2020-09-15","tucker","west virginia",15,0,0
"48518","2020-09-15","tyler","west virginia",15,0,0
"48519","2020-09-15","upshur","west virginia",59,0,0
"48520","2020-09-15","wayne","west virginia",323,10,0
"48521","2020-09-15","webster","west virginia",7,0,0
"48522","2020-09-15","wetzel","west virginia",47,0,0
"48523","2020-09-15","wirt","west virginia",9,0,0
"48524","2020-09-15","wood","west virginia",339,5,0
"48525","2020-09-15","wyoming","west virginia",82,3,0
"48526","2020-09-15","adams","wisconsin",183,3,0
"48527","2020-09-15","ashland","wisconsin",49,1,0
"48528","2020-09-15","barron","wisconsin",422,4,0
"48529","2020-09-15","bayfield","wisconsin",77,1,0
"48530","2020-09-15","brown","wisconsin",6831,58,0
"48531","2020-09-15","buffalo","wisconsin",116,2,0
"48532","2020-09-15","burnett","wisconsin",88,2,0
"48533","2020-09-15","calumet","wisconsin",750,2,0
"48534","2020-09-15","chippewa","wisconsin",447,0,0
"48535","2020-09-15","clark","wisconsin",324,8,0
"48536","2020-09-15","columbia","wisconsin",489,2,0
"48537","2020-09-15","crawford","wisconsin",136,0,0
"48538","2020-09-15","dane","wisconsin",8338,41,0
"48539","2020-09-15","dodge","wisconsin",1482,8,0
"48540","2020-09-15","door","wisconsin",202,3,0
"48541","2020-09-15","douglas","wisconsin",343,0,0
"48542","2020-09-15","dunn","wisconsin",275,0,0
"48543","2020-09-15","eauclaire","wisconsin",1306,6,0
"48544","2020-09-15","florence","wisconsin",49,0,0
"48545","2020-09-15","fonddu lac","wisconsin",1535,12,0
"48546","2020-09-15","forest","wisconsin",169,4,0
"48547","2020-09-15","grant","wisconsin",661,19,0
"48548","2020-09-15","green","wisconsin",382,2,0
"48549","2020-09-15","greenlake","wisconsin",179,0,0
"48550","2020-09-15","iowa","wisconsin",160,0,0
"48551","2020-09-15","iron","wisconsin",143,1,0
"48552","2020-09-15","jackson","wisconsin",97,1,0
"48553","2020-09-15","jefferson","wisconsin",1167,7,0
"48554","2020-09-15","juneau","wisconsin",281,1,0
"48555","2020-09-15","kenosha","wisconsin",3525,65,0
"48556","2020-09-15","kewaunee","wisconsin",281,2,0
"48557","2020-09-15","lacrosse","wisconsin",2018,2,0
"48558","2020-09-15","lafayette","wisconsin",203,0,0
"48559","2020-09-15","langlade","wisconsin",113,2,0
"48560","2020-09-15","lincoln","wisconsin",123,1,0
"48561","2020-09-15","manitowoc","wisconsin",767,2,0
"48562","2020-09-15","marathon","wisconsin",985,14,0
"48563","2020-09-15","marinette","wisconsin",691,7,0
"48564","2020-09-15","marquette","wisconsin",156,1,0
"48565","2020-09-15","menominee","wisconsin",34,1,0
"48566","2020-09-15","milwaukee","wisconsin",27289,517,1
"48567","2020-09-15","monroe","wisconsin",340,2,0
"48568","2020-09-15","oconto","wisconsin",608,4,0
"48569","2020-09-15","oneida","wisconsin",292,2,0
"48570","2020-09-15","outagamie","wisconsin",3070,24,0
"48571","2020-09-15","ozaukee","wisconsin",1202,19,0
"48572","2020-09-15","pepin","wisconsin",53,0,0
"48573","2020-09-15","pierce","wisconsin",439,6,0
"48574","2020-09-15","polk","wisconsin",218,2,0
"48575","2020-09-15","portage","wisconsin",1005,3,0
"48576","2020-09-15","price","wisconsin",41,0,0
"48577","2020-09-15","racine","wisconsin",4757,94,0
"48578","2020-09-15","richland","wisconsin",85,4,0
"48579","2020-09-15","rock","wisconsin",2239,32,0
"48580","2020-09-15","rusk","wisconsin",44,1,0
"48581","2020-09-15","sauk","wisconsin",787,3,0
"48582","2020-09-15","sawyer","wisconsin",185,1,0
"48583","2020-09-15","shawano","wisconsin",411,0,0
"48584","2020-09-15","sheboygan","wisconsin",1328,12,0
"48585","2020-09-15","st.croix","wisconsin",793,7,0
"48586","2020-09-15","taylor","wisconsin",140,3,0
"48587","2020-09-15","trempealeau","wisconsin",493,2,0
"48588","2020-09-15","unknown","wisconsin",0,9,0
"48589","2020-09-15","vernon","wisconsin",148,0,0
"48590","2020-09-15","vilas","wisconsin",151,1,0
"48591","2020-09-15","walworth","wisconsin",2380,33,0
"48592","2020-09-15","washburn","wisconsin",85,1,0
"48593","2020-09-15","washington","wisconsin",2084,32,0
"48594","2020-09-15","waukesha","wisconsin",6768,85,0
"48595","2020-09-15","waupaca","wisconsin",919,19,0
"48596","2020-09-15","waushara","wisconsin",247,2,0
"48597","2020-09-15","winnebago","wisconsin",2205,22,0
"48598","2020-09-15","wood","wisconsin",619,3,0
"48599","2020-09-15","albany","wyoming",263,0,0
"48600","2020-09-15","bighorn","wyoming",51,1,0
"48601","2020-09-15","campbell","wyoming",223,1,0
"48602","2020-09-15","carbon","wyoming",196,2,0
"48603","2020-09-15","converse","wyoming",68,0,0
"48604","2020-09-15","crook","wyoming",27,0,0
"48605","2020-09-15","fremont","wyoming",632,14,0
"48606","2020-09-15","goshen","wyoming",73,1,0
"48607","2020-09-15","hotsprings","wyoming",31,0,0
"48608","2020-09-15","johnson","wyoming",29,1,0
"48609","2020-09-15","laramie","wyoming",627,4,0
"48610","2020-09-15","lincoln","wyoming",124,1,0
"48611","2020-09-15","natrona","wyoming",377,3,0
"48612","2020-09-15","niobrara","wyoming",3,0,0
"48613","2020-09-15","park","wyoming",187,1,0
"48614","2020-09-15","platte","wyoming",12,1,0
"48615","2020-09-15","sheridan","wyoming",213,4,0
"48616","2020-09-15","sublette","wyoming",62,1,0
"48617","2020-09-15","sweetwater","wyoming",317,2,0
"48618","2020-09-15","teton","wyoming",478,1,0
"48619","2020-09-15","uinta","wyoming",312,2,0
"48620","2020-09-15","washakie","wyoming",110,6,0
"48621","2020-09-15","weston","wyoming",23,0,0
"48622","2020-09-16","autauga","alabama",1619,24,0
"48623","2020-09-16","baldwin","alabama",5003,47,0
"48624","2020-09-16","barbour","alabama",809,7,0
"48625","2020-09-16","bibb","alabama",612,9,0
"48626","2020-09-16","blount","alabama",1487,13,0
"48627","2020-09-16","bullock","alabama",583,14,0
"48628","2020-09-16","butler","alabama",901,38,0
"48629","2020-09-16","calhoun","alabama",3165,38,0
"48630","2020-09-16","chambers","alabama",1107,42,0
"48631","2020-09-16","cherokee","alabama",526,15,0
"48632","2020-09-16","chilton","alabama",1428,24,0
"48633","2020-09-16","choctaw","alabama",342,12,0
"48634","2020-09-16","clarke","alabama",1043,16,0
"48635","2020-09-16","clay","alabama",505,7,0
"48636","2020-09-16","cleburne","alabama",305,6,0
"48637","2020-09-16","coffee","alabama",1235,7,0
"48638","2020-09-16","colbert","alabama",1560,24,0
"48639","2020-09-16","conecuh","alabama",516,11,0
"48640","2020-09-16","coosa","alabama",157,3,0
"48641","2020-09-16","covington","alabama",1272,27,0
"48642","2020-09-16","crenshaw","alabama",507,31,0
"48643","2020-09-16","cullman","alabama",1797,17,0
"48644","2020-09-16","dale","alabama",1274,42,0
"48645","2020-09-16","dallas","alabama",1725,26,0
"48646","2020-09-16","dekalb","alabama",2293,19,0
"48647","2020-09-16","elmore","alabama",2468,47,0
"48648","2020-09-16","escambia","alabama",1538,24,0
"48649","2020-09-16","etowah","alabama",3247,44,0
"48650","2020-09-16","fayette","alabama",408,8,0
"48651","2020-09-16","franklin","alabama",1703,28,0
"48652","2020-09-16","geneva","alabama",536,4,0
"48653","2020-09-16","greene","alabama",297,15,0
"48654","2020-09-16","hale","alabama",609,28,0
"48655","2020-09-16","henry","alabama",447,4,0
"48656","2020-09-16","houston","alabama",2586,21,0
"48657","2020-09-16","jackson","alabama",1442,10,0
"48658","2020-09-16","jefferson","alabama",18531,332,0
"48659","2020-09-16","lamar","alabama",327,2,0
"48660","2020-09-16","lauderdale","alabama",1590,31,0
"48661","2020-09-16","lawrence","alabama",573,20,0
"48662","2020-09-16","lee","alabama",5570,59,0
"48663","2020-09-16","limestone","alabama",1908,19,0
"48664","2020-09-16","lowndes","alabama",643,27,0
"48665","2020-09-16","macon","alabama",466,19,0
"48666","2020-09-16","madison","alabama",7303,73,1
"48667","2020-09-16","marengo","alabama",694,19,0
"48668","2020-09-16","marion","alabama",903,28,0
"48669","2020-09-16","marshall","alabama",3759,42,0
"48670","2020-09-16","mobile","alabama",12931,288,0
"48671","2020-09-16","monroe","alabama",570,8,0
"48672","2020-09-16","montgomery","alabama",8546,170,0
"48673","2020-09-16","morgan","alabama",3118,25,0
"48674","2020-09-16","perry","alabama",536,6,0
"48675","2020-09-16","pickens","alabama",615,14,0
"48676","2020-09-16","pike","alabama",1128,9,0
"48677","2020-09-16","randolph","alabama",581,12,0
"48678","2020-09-16","russell","alabama",1685,2,0
"48679","2020-09-16","shelby","alabama",5446,49,0
"48680","2020-09-16","st.clair","alabama",2174,34,0
"48681","2020-09-16","sumter","alabama",414,19,0
"48682","2020-09-16","talladega","alabama",1991,25,0
"48683","2020-09-16","tallapoosa","alabama",1124,83,0
"48684","2020-09-16","tuscaloosa","alabama",6984,109,0
